,Unnamed: 0,№ брони,Номеров,Стоимость,Внесена предоплата,Способ оплаты,Дата бронирования,Заезд,Ночей,Выезд,Источник,Категория номера,Гостей,Гостиница,Разница до заезда (дни),Продолжительность пребывания (дни)
1393,1393,20230829-6634-210813780,1,6800.0,6800,Банк. карта: Банк Россия (банк. карта),2023-07-12 11:40:44,2023-08-29 15:00:00,1,2023-08-30 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,48,0
1394,1394,20230509-6634-197935290,1,33345.0,33345,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-05-08 16:11:59,2023-05-09 15:00:00,2,2023-05-11 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,0,1
1395,1395,20230223-7491-179524799,1,27800.0,13900,Банк. карта: Банк Россия (банк. карта),2023-01-18 13:48:34,2023-02-23 15:00:00,2,2023-02-25 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,36,1
1396,1396,20230921-7492-224537595,1,10700.0,10700,Банк. карта: Банк Россия (банк. карта),2023-09-13 21:57:41,2023-09-21 15:00:00,1,2023-09-22 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,7,0
1397,1397,20230930-7491-219751973,4,41200.0,41200,Банк. карта: Банк Россия (банк. карта),2023-08-21 07:31:58,2023-09-30 15:00:00,1,2023-10-01 12:00:00,Официальный сайт,Номер «Стандарт»,8,3,40,0
1398,1398,20220728-7491-140057027,1,27400.0,13700,Банк. карта: Банк Россия (банк. карта),2022-05-25 00:05:40,2022-07-28 15:00:00,2,2022-07-30 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,64,1
1399,1399,20221230-7492-168770082,1,88800.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-10-30 20:28:17,2022-12-30 15:00:00,4,2023-01-03 12:00:00,Бронирование из экстранета,Номер «Стандарт»,2,2,60,3
1400,1400,20231021-7492-229124854,1,9200.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-10-06 19:53:34,2023-10-21 15:00:00,1,2023-10-22 12:00:00,Официальный сайт,Номер «Студия»,2,2,14,0
1401,1401,20230619-6634-205243550,1,16910.0,16910,Банк. карта: Банк Россия (банк. карта),2023-06-16 11:54:19,2023-06-19 15:00:00,2,2023-06-21 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,3,1
1402,1402,20220812-7492-125626407,2,124000.0,28400,Банк. карта: Банк Россия (банк. карта),2022-02-20 18:29:09,2022-08-12 15:00:00,5,2022-08-17 12:00:00,Официальный сайт,Номер «Студия»,4,2,172,4
1403,1403,20220801-7491-139796286,3,143400.0,36600,Банк. карта: Банк Россия (банк. карта),2022-05-23 15:26:44,2022-08-01 15:00:00,4,2022-08-05 12:00:00,Официальный сайт,Номер «Стандарт»,7,3,69,3
1404,1404,20220712-7492-149205103,1,13900.0,13900,Банк. карта: Банк Россия (банк. карта),2022-07-12 18:27:04,2022-07-12 15:00:00,1,2022-07-13 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,-1,0
1405,1405,20230806-7491-210465921,1,65500.0,13100,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-07-10 21:07:17,2023-08-06 15:00:00,5,2023-08-11 12:00:00,Официальный сайт,Номер «Стандарт»,1,3,26,4
1406,1406,20220614-7492-143716814,1,13900.0,13900,Банк. карта: Банк Россия (банк. карта),2022-06-14 19:42:31,2022-06-14 15:00:00,1,2022-06-15 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,-1,0
1407,1407,20230407-16563-189334048,1,50920.0,25460,Банк. карта: Банк Россия (банк. карта),2023-03-20 21:34:19,2023-04-07 15:00:00,2,2023-04-09 12:00:00,Официальный сайт,Номер «Студия»,3,4,17,1
1408,1408,20220724-6634-147890269,1,52000.0,10400,Банк. карта: Банк Россия (банк. карта),2022-07-06 11:36:12,2022-07-24 15:00:00,5,2022-07-29 12:00:00,Официальный сайт,Номер «Стандарт»,3,1,18,4
1409,1409,20230621-7492-205023058,1,14800.0,14800,Банк. карта: Банк Россия (банк. карта),2023-06-15 11:58:28,2023-06-21 15:00:00,1,2023-06-22 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,6,0
1410,1410,20220507-16563-136084600,1,23400.0,23400,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-28 13:29:12,2022-05-07 15:00:00,1,2022-05-08 12:00:00,Официальный сайт,Номер «Студия»,2,4,9,0
1411,1411,20230710-7492-200683065,1,74000.0,14800,Банк. карта: Банк Россия (банк. карта),2023-05-23 22:26:38,2023-07-10 15:00:00,5,2023-07-15 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,47,4
1412,1412,20220507-6634-134222392,1,18400.0,18400,Банк. карта [Кешбэк. МИР]: Эквайринг TravelLine Pro (Банк. карта),2022-04-15 19:47:12,2022-05-07 15:00:00,2,2022-05-09 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,21,1
1413,1413,20230804-7491-208858692,1,28800.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-07-03 21:15:49,2023-08-04 15:00:00,2,2023-08-06 12:00:00,Бронирование из экстранета,Номер «Стандарт»,2,3,31,1
1414,1414,20231016-7491-227550015,1,24140.0,24140,Банк. карта: Банк Россия (банк. карта),2023-09-28 22:23:14,2023-10-16 15:00:00,4,2023-10-20 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,17,3
1415,1415,20220702-6634-146463230,1,10400.0,10400,Банк. карта: Банк Россия (банк. карта),2022-06-29 07:44:42,2022-07-02 15:00:00,1,2022-07-03 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,3,0
1416,1416,20230424-6634-194165885,1,35530.0,35530,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-04-17 17:10:51,2023-04-24 15:00:00,2,2023-04-26 12:00:00,Официальный сайт,Коттедж с 2 спальнями,1,1,6,1
1417,1417,20220307-7491-123780010,1,17200.0,17200,Банк. карта: Банк Россия (банк. карта),2022-02-06 14:06:51,2022-03-07 15:00:00,2,2022-03-09 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,29,1
1418,1418,20230311-7492-185946680,1,9600.0,9600,Внешняя система оплаты (С предоплатой),2023-02-28 11:08:34,2023-03-11 15:00:00,1,2023-03-12 12:00:00,Яндекс.Путешествия,Номер «Стандарт»,2,2,11,0
1419,1419,20230929-7492-221836380,1,23560.0,10170,Банк. карта: Банк Россия (банк. карта),2023-08-31 09:33:30,2023-09-22 15:00:00,2,2023-09-24 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,22,1
1420,1420,20220428-7492-132072477,1,7200.0,7200,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-05 14:25:00,2022-04-28 15:00:00,1,2022-04-29 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,23,0
1421,1421,20220529-7492-140448352,1,41000.0,0,При заселении,2022-05-27 10:50:37,2022-05-29 15:00:00,2,2022-05-31 12:00:00,Официальный сайт,Номер «Студия»,2,2,2,1
1422,1422,20221216-7491-172288378,1,18800.0,9200,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2022-11-23 11:23:45,2022-12-16 15:00:00,2,2022-12-18 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,23,1
1423,1423,20231228-7491-237386471,1,20235.0,7410,Банк. карта: Банк Россия (банк. карта),2023-11-19 20:08:18,2023-12-28 15:00:00,2,2023-12-30 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,38,1
1424,1424,20230715-6634-206640195,1,17400.0,17400,Отложенная электронная оплата: Банк Россия (банк. карта),2023-06-22 23:49:25,2023-07-15 15:00:00,1,2023-07-16 12:00:00,Официальный сайт,Номер «Люкс»,3,1,22,0
1425,1425,20230917-7491-224020528,1,10500.0,0,Внешняя система оплаты (С предоплатой),2023-09-11 14:56:29,2023-09-17 15:00:00,1,2023-09-18 12:00:00,ostrovok.ru,Номер «Стандарт»,1,3,6,0
1426,1426,20230620-6634-205907070,1,42800.0,21400,Банк. карта: Банк Россия (банк. карта),2023-06-19 18:35:14,2023-06-20 15:00:00,2,2023-06-22 12:00:00,Официальный сайт,Номер «Люкс»,4,1,0,1
1427,1427,20230820-7491-218375562,1,18100.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-08-14 19:04:32,2023-08-20 15:00:00,1,2023-08-21 12:00:00,Бронирование из экстранета,Номер «Стандарт»,3,3,5,0
1428,1428,20230526-7491-197308447,2,22200.0,22200,Банк. карта: Банк Россия (банк. карта),2023-05-04 19:09:05,2023-05-26 15:00:00,1,2023-05-27 12:00:00,Официальный сайт,Номер «Стандарт»,4,3,21,0
1429,1429,20230109-7492-176953261,1,25840.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-12-29 13:18:58,2023-01-09 15:00:00,2,2023-01-11 12:00:00,Бронирование из экстранета,Номер «Студия»,2,2,11,1
1430,1430,20240102-7492-243344078,1,16400.0,0,Внешняя система оплаты (С предоплатой),2023-12-25 19:54:13,2024-01-02 15:00:00,1,2024-01-03 12:00:00,ostrovok.ru,Номер «Стандарт»,2,2,7,0
1431,1431,20230725-7492-212136438,1,14800.0,14800,Банк. карта: Банк Россия (банк. карта),2023-07-18 09:19:23,2023-07-25 15:00:00,1,2023-07-26 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,7,0
1432,1432,20230220-7492-182416726,1,15020.0,7510,Банк. карта: Банк Россия (банк. карта),2023-02-05 22:32:52,2023-02-20 15:00:00,2,2023-02-22 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,14,1
1433,1433,20220616-7491-142364625,1,27400.0,13700,Банк. карта: Банк Россия (банк. карта),2022-06-07 14:32:27,2022-06-16 15:00:00,2,2022-06-18 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,9,1
1434,1434,20220930-7492-162728710,1,25400.0,13900,Банк. карта: Банк Россия (банк. карта),2022-09-19 11:24:04,2022-09-30 15:00:00,2,2022-10-02 12:00:00,Официальный сайт,Номер «Стандарт»,2,2,11,1
1435,1435,20230501-7491-193811232,1,40100.0,11100,Банк. карта: Банк Россия (банк. карта),2023-04-15 11:32:26,2023-05-01 15:00:00,4,2023-05-05 12:00:00,Официальный сайт,Номер «Стандарт»,3,3,16,3
1436,1436,20221228-7492-176158798,1,40800.0,20400,Банк. карта: Банк Россия (банк. карта),2022-12-22 12:09:41,2022-12-28 15:00:00,2,2022-12-30 12:00:00,Официальный сайт,Номер «Студия»,3,2,6,1
1437,1437,20230114-6634-178928587,1,14300.0,14300,Банк. карта: Банк Россия (банк. карта),2023-01-14 14:07:02,2023-01-14 15:00:00,1,2023-01-15 12:00:00,Официальный сайт,Номер «Стандарт»,3,1,0,0
1438,1438,20230114-7491-178193900,1,9800.0,9800,Система быстрых платежей: Эквайринг ComfortBooking (Система быстрых платежей),2023-01-09 15:31:22,2023-01-14 15:00:00,1,2023-01-15 12:00:00,Официальный сайт,Номер «Стандарт»,2,3,4,0
1439,1439,20221219-6634-173360715,1,4600.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2022-11-30 15:28:47,2022-12-19 15:00:00,1,2022-12-20 12:00:00,Официальный сайт,Номер «Стандарт»,2,1,18,0
1440,1440,20230522-7492-194767060,1,58680.0,15120,Банк. карта: Банк Россия (банк. карта),2023-04-20 16:47:42,2023-05-22 15:00:00,4,2023-05-26 12:00:00,Официальный сайт,Номер «Студия»,2,2,31,3
1441,1441,20220818-16563-131325808,1,63000.0,31500,Банк. карта: Банк Россия (банк. карта),2022-04-01 13:47:55,2022-08-18 15:00:00,2,2022-08-20 12:00:00,Официальный сайт,Номер «Студия»,4,4,139,1
1442,1442,20220715-6634-138592167,1,43200.0,43200,Банк. карта: Банк Россия (банк. карта),2022-05-16 10:00:21,2022-07-15 15:00:00,2,2022-07-17 12:00:00,Официальный сайт,Апартаменты с 2 спальнями с отдельным входом,4,1,60,1
1443,1443,20230813-7492-203576577,1,50600.0,50600,Банк. карта: Банк Россия (банк. карта),2023-06-08 01:07:43,2023-08-13 15:00:00,2,2023-08-15 12:00:00,Программа лояльности,Номер «Студия»,4,2,66,1
1444,1444,20230505-7492-187228173,2,38600.0,0,Отложенная электронная оплата: Банк Россия (банк. карта),2023-03-08 15:59:39,2023-05-05 15:00:00,2,2023-05-07 12:00:00,Бронирование из экстранета,Номер «Стандарт»,3,2,57,1
